arch,n,noise,Ld,cellPx,gapPx,pitch_um,cells,bits_per_mm2,G0,s,Ia,seed,t,ber,on_min,on_mean,off_max,lyapunov_at_end,intensity_residual
B_4f,64,0,0,1,1,127,121,62,4,-0.8,0.2,1,3,0.256198347107438,0.001069302448076957,0.5846437401102939,0.2688025706675767,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,4,-0.8,0.2,1,10,0.4380165289256198,0.000042776964604397814,0.4710477433388797,1.6269000823942867,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,4,-0.8,0.2,1,30,0.45454545454545453,0.00004257727644117998,0.5630986271869628,4.433519273678043,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,4,-0.8,0.2,1,100,0.5206611570247934,0.0003248395490688317,0.63240684170948,4.560518656330954,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,4,-0.8,0.2,1,300,0.5371900826446281,0.00022396586130760273,0.680346191665993,4.501633638112501,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,4,-0.8,0.2,1,1000,0.5454545454545454,0.00012366937233117958,0.6601533157396959,4.544694742200561,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,4,-0.8,0.2,1,3000,0.5537190082644629,0.0002712897079988161,0.6606988387640386,4.506839539761549,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,4,-0.8,0.2,2,1,0.049586776859504134,0.06869467554271502,0.9691632700717421,0.15963173237300135,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,4,-0.8,0.2,2,3,0.21487603305785125,0.000673086618560516,0.6654851153085192,0.42943670600007966,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,4,-0.8,0.2,2,10,0.35537190082644626,0.00011961854423574846,0.533683507091831,1.5614668779658631,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,4,-0.8,0.2,2,30,0.4628099173553719,0.0001075969896152918,0.58426904841411,4.612171309086706,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,4,-0.8,0.2,2,100,0.5041322314049587,0.000267408247083861,0.6504425851935622,4.572633348959152,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,4,-0.8,0.2,2,300,0.5206611570247934,0.0003615875241462036,0.7204457997394889,4.6057385087495435,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,4,-0.8,0.2,2,1000,0.5206611570247934,0.00029054346266652953,0.7298823581518435,4.402865803726277,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,4,-0.8,0.2,2,3000,0.5206611570247934,0.0003758939168190049,0.7337170027140385,4.489397885931936,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,4,-0.8,0.2,3,1,0.049586776859504134,0.0421513095319209,0.9485723377879894,0.13346701483504403,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,4,-0.8,0.2,3,3,0.2066115702479339,0.0005249078503770035,0.645332317377862,0.34050121666328326,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,4,-0.8,0.2,3,10,0.33884297520661155,0.00015911331040478006,0.5165963969519152,1.0907759968942727,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,4,-0.8,0.2,3,30,0.4049586776859504,0.00005455896149174,0.5666940514926759,4.412930882414488,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,4,-0.8,0.2,3,100,0.4793388429752066,0.0003524662528063098,0.7226449900872675,4.571967490387229,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,4,-0.8,0.2,3,300,0.48760330578512395,0.0003206055057453326,0.7357307448102525,4.544781552719848,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,4,-0.8,0.2,3,1000,0.48760330578512395,0.00028285186212555,0.7221273504779796,4.489748849763089,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,4,-0.8,0.2,3,3000,0.47107438016528924,0.00028719955545845974,0.7203614394649028,4.454028372079359,NaN,NaN
B_4f,64,0,0,1,2,190.5,64,27.56,1.8,-0.8,0.2,1,1,0.078125,0.017502186845041852,0.5782687963894969,0.02418976040542772,NaN,NaN
B_4f,64,0,0,1,2,190.5,64,27.56,1.8,-0.8,0.2,1,3,0.46875,0.00012090369119895973,0.11032941055974166,0.01227822381007968,NaN,NaN
B_4f,64,0,0,1,2,190.5,64,27.56,1.8,-0.8,0.2,1,10,0.53125,4.081782610258948e-9,0.00027992793716415327,0.00002473442960777233,NaN,NaN
B_4f,64,0,0,1,2,190.5,64,27.56,1.8,-0.8,0.2,1,30,0.53125,1.4960940215452494e-22,5.39717680307078e-18,1.0375632304343909e-17,NaN,NaN
B_4f,64,0,0,1,2,190.5,64,27.56,1.8,-0.8,0.2,1,100,0.53125,6.124738575716858e-70,9.746452096500734e-66,1.2820740865046989e-64,NaN,NaN
B_4f,64,0,0,1,2,190.5,64,27.56,1.8,-0.8,0.2,1,300,0.53125,1.8053154784312679e-205,2.4312473655131848e-201,4.113004428745779e-200,NaN,NaN
B_4f,64,0,0,1,2,190.5,64,27.56,1.8,-0.8,0.2,1,1000,0.53125,0,0,0,NaN,NaN
B_4f,64,0,0,1,2,190.5,64,27.56,1.8,-0.8,0.2,1,3000,0.53125,0,0,0,NaN,NaN
B_4f,64,0,0,1,2,190.5,64,27.56,1.8,-0.8,0.2,2,1,0.09375,0.021872358037997603,0.5928795385675761,0.019777998510992864,NaN,NaN
B_4f,64,0,0,1,2,190.5,64,27.56,1.8,-0.8,0.2,2,3,0.359375,0.00006728634479602759,0.12985225042548676,0.006650237841242833,NaN,NaN
B_4f,64,0,0,1,2,190.5,64,27.56,1.8,-0.8,0.2,2,10,0.453125,4.030807887495475e-9,0.00018994953520112004,0.000012435180286016905,NaN,NaN
B_4f,64,0,0,1,2,190.5,64,27.56,1.8,-0.8,0.2,2,30,0.453125,7.017980186536535e-23,3.41533039363211e-18,3.416899950527835e-18,NaN,NaN
B_4f,64,0,0,1,2,190.5,64,27.56,1.8,-0.8,0.2,2,100,0.453125,9.377169150525524e-71,3.917699097446767e-66,3.7622900347456263e-65,NaN,NaN
B_4f,64,0,0,1,2,190.5,64,27.56,1.8,-0.8,0.2,2,300,0.453125,4.90453005404853e-206,4.476204350416923e-202,1.1805648594550498e-200,NaN,NaN
B_4f,64,0,0,1,2,190.5,64,27.56,1.8,-0.8,0.2,2,1000,0.453125,0,0,0,NaN,NaN
B_4f,64,0,0,1,2,190.5,64,27.56,1.8,-0.8,0.2,2,3000,0.453125,0,0,0,NaN,NaN
